bank_txn_id,settlement_id,component,amount,split
bnk_000000000051,setl_mrch_T2RNGB_0049,gross,34540.98,dev
bnk_000000000051,setl_mrch_T2RNGB_0049,platform_fee,-456.21,dev
bnk_000000000051,setl_mrch_T2RNGB_0049,gst_on_fee,-82.13,dev
bnk_000000000051,setl_mrch_T2RNGB_0049,tds_194o,-258.02,dev
bnk_000000000051,setl_mrch_T2RNGB_0049,refund_netted,-3069.97,dev
bnk_000000000051,setl_mrch_T2RNGB_0049,chargeback_debit,-283.92,dev
bnk_000000000051,setl_mrch_T2RNGB_0049,dispute_fee,-300.00,dev
bnk_000000000051,setl_mrch_T2RNGB_0049,dispute_fee_gst,-54.00,dev
bnk_000000000051,setl_mrch_T2RNGB_0049,reserve_held,-1028.80,dev
bnk_000000000051,setl_mrch_T2RNGB_0049,TOTAL_bank_credit,29007.93,dev
bnk_000000000052,setl_mrch_T2RNGB_0050,gross,94022.07,dev
bnk_000000000052,setl_mrch_T2RNGB_0050,platform_fee,-945.12,dev
bnk_000000000052,setl_mrch_T2RNGB_0050,gst_on_fee,-170.12,dev
bnk_000000000052,setl_mrch_T2RNGB_0050,tds_194o,-431.54,dev
bnk_000000000052,setl_mrch_T2RNGB_0050,refund_netted,-2433.30,dev
bnk_000000000052,setl_mrch_T2RNGB_0050,reserve_held,-2036.59,dev
bnk_000000000052,setl_mrch_T2RNGB_0050,reserve_released,15855.35,dev
bnk_000000000052,setl_mrch_T2RNGB_0050,TOTAL_bank_credit,103860.75,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,gross,58462.41,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,platform_fee,-353.34,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,gst_on_fee,-63.60,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,tds_194o,-260.88,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,refund_netted,-14214.99,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,chargeback_debit,-1003.09,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,dispute_fee,-600.00,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,dispute_fee_gst,-108.00,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,reserve_held,-642.34,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,reserve_released,1692.43,dev
bnk_000000000053,setl_mrch_T2RNGB_0051,TOTAL_bank_credit,42908.60,dev
bnk_000000000054,setl_mrch_T2RNGB_0052,gross,39989.77,dev
bnk_000000000054,setl_mrch_T2RNGB_0052,platform_fee,-670.45,dev
bnk_000000000054,setl_mrch_T2RNGB_0052,gst_on_fee,-120.67,dev
bnk_000000000054,setl_mrch_T2RNGB_0052,tds_194o,-197.70,dev
bnk_000000000054,setl_mrch_T2RNGB_0052,TOTAL_bank_credit,39000.95,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,gross,82178.83,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,platform_fee,-1047.49,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,gst_on_fee,-188.55,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,tds_194o,-368.33,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,refund_netted,-2419.35,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,dispute_fee,-300.00,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,dispute_fee_gst,-54.00,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,chargeback_reversal,645.66,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,reserve_held,-2088.94,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,reserve_released,18183.01,dev
bnk_000000000055,setl_mrch_T2RNGB_0053,TOTAL_bank_credit,94540.84,dev
bnk_000000000056,setl_mrch_T2RNGB_0054,gross,75993.26,dev
bnk_000000000056,setl_mrch_T2RNGB_0054,platform_fee,-653.73,dev
bnk_000000000056,setl_mrch_T2RNGB_0054,gst_on_fee,-117.63,dev
bnk_000000000056,setl_mrch_T2RNGB_0054,tds_194o,-421.65,dev
bnk_000000000056,setl_mrch_T2RNGB_0054,refund_netted,-4589.73,dev
bnk_000000000056,setl_mrch_T2RNGB_0054,chargeback_reversal,2175.00,dev
bnk_000000000056,setl_mrch_T2RNGB_0054,reserve_held,-1454.46,dev
bnk_000000000056,setl_mrch_T2RNGB_0054,TOTAL_bank_credit,70931.06,dev
bnk_000000000057,setl_mrch_T2RNGB_0055,gross,50919.21,dev
bnk_000000000057,setl_mrch_T2RNGB_0055,platform_fee,-389.27,dev
bnk_000000000057,setl_mrch_T2RNGB_0055,gst_on_fee,-70.08,dev
bnk_000000000057,setl_mrch_T2RNGB_0055,tds_194o,-303.79,dev
bnk_000000000057,setl_mrch_T2RNGB_0055,refund_netted,-5481.05,dev
bnk_000000000057,setl_mrch_T2RNGB_0055,reserve_held,-697.98,dev
bnk_000000000057,setl_mrch_T2RNGB_0055,reserve_released,12834.01,dev
bnk_000000000057,setl_mrch_T2RNGB_0055,TOTAL_bank_credit,56811.05,dev
bnk_000000000058,setl_mrch_T2RNGB_0056,gross,44650.67,dev
bnk_000000000058,setl_mrch_T2RNGB_0056,platform_fee,-392.57,dev
bnk_000000000058,setl_mrch_T2RNGB_0056,gst_on_fee,-70.67,dev
bnk_000000000058,setl_mrch_T2RNGB_0056,tds_194o,-276.02,dev
bnk_000000000058,setl_mrch_T2RNGB_0056,reserve_held,-735.85,dev
bnk_000000000058,setl_mrch_T2RNGB_0056,TOTAL_bank_credit,43175.56,dev
bnk_000000000059,setl_mrch_T2RNGB_0057,gross,58106.50,test
bnk_000000000059,setl_mrch_T2RNGB_0057,platform_fee,-459.86,test
bnk_000000000059,setl_mrch_T2RNGB_0057,gst_on_fee,-82.80,test
bnk_000000000059,setl_mrch_T2RNGB_0057,tds_194o,-241.63,test
bnk_000000000059,setl_mrch_T2RNGB_0057,refund_netted,-3253.30,test
bnk_000000000059,setl_mrch_T2RNGB_0057,chargeback_reversal,809.66,test
bnk_000000000059,setl_mrch_T2RNGB_0057,reserve_held,-801.51,test
bnk_000000000059,setl_mrch_T2RNGB_0057,TOTAL_bank_credit,54077.06,test
bnk_000000000060,setl_mrch_T2RNGB_0058,gross,39821.28,test
bnk_000000000060,setl_mrch_T2RNGB_0058,platform_fee,-403.27,test
bnk_000000000060,setl_mrch_T2RNGB_0058,gst_on_fee,-72.58,test
bnk_000000000060,setl_mrch_T2RNGB_0058,tds_194o,-199.06,test
bnk_000000000060,setl_mrch_T2RNGB_0058,refund_netted,-1253.17,test
bnk_000000000060,setl_mrch_T2RNGB_0058,chargeback_debit,-389.99,test
bnk_000000000060,setl_mrch_T2RNGB_0058,dispute_fee,-300.00,test
bnk_000000000060,setl_mrch_T2RNGB_0058,dispute_fee_gst,-54.00,test
bnk_000000000060,setl_mrch_T2RNGB_0058,reserve_held,-672.03,test
bnk_000000000060,setl_mrch_T2RNGB_0058,rounding_drift,-0.01,test
bnk_000000000060,setl_mrch_T2RNGB_0058,TOTAL_bank_credit,36477.17,test
bnk_000000000061,setl_mrch_T2RNGB_0059,gross,44533.60,test
bnk_000000000061,setl_mrch_T2RNGB_0059,platform_fee,-483.88,test
bnk_000000000061,setl_mrch_T2RNGB_0059,gst_on_fee,-87.11,test
bnk_000000000061,setl_mrch_T2RNGB_0059,tds_194o,-282.17,test
bnk_000000000061,setl_mrch_T2RNGB_0059,refund_netted,-3041.30,test
bnk_000000000061,setl_mrch_T2RNGB_0059,chargeback_debit,-762.00,test
bnk_000000000061,setl_mrch_T2RNGB_0059,dispute_fee,-300.00,test
bnk_000000000061,setl_mrch_T2RNGB_0059,dispute_fee_gst,-54.00,test
bnk_000000000061,setl_mrch_T2RNGB_0059,reserve_held,-963.66,test
bnk_000000000061,setl_mrch_T2RNGB_0059,rounding_drift,-0.01,test
bnk_000000000061,setl_mrch_T2RNGB_0059,TOTAL_bank_credit,38559.47,test
bnk_000000000062,setl_mrch_T2RNGB_0060,gross,124113.81,test
bnk_000000000062,setl_mrch_T2RNGB_0060,platform_fee,-1029.93,test
bnk_000000000062,setl_mrch_T2RNGB_0060,gst_on_fee,-185.40,test
bnk_000000000062,setl_mrch_T2RNGB_0060,tds_194o,-703.23,test
bnk_000000000062,setl_mrch_T2RNGB_0060,refund_netted,-5138.20,test
bnk_000000000062,setl_mrch_T2RNGB_0060,chargeback_debit,-1069.66,test
bnk_000000000062,setl_mrch_T2RNGB_0060,dispute_fee,-600.00,test
bnk_000000000062,setl_mrch_T2RNGB_0060,dispute_fee_gst,-108.00,test
bnk_000000000062,setl_mrch_T2RNGB_0060,reserve_held,-2262.96,test
bnk_000000000062,setl_mrch_T2RNGB_0060,TOTAL_bank_credit,113016.43,test
bnk_000000000063,setl_mrch_T2RNGB_0061,gross,207171.12,test
bnk_000000000063,setl_mrch_T2RNGB_0061,platform_fee,-2016.50,test
bnk_000000000063,setl_mrch_T2RNGB_0061,gst_on_fee,-362.96,test
bnk_000000000063,setl_mrch_T2RNGB_0061,tds_194o,-1312.08,test
bnk_000000000063,setl_mrch_T2RNGB_0061,refund_netted,-17543.84,test
bnk_000000000063,setl_mrch_T2RNGB_0061,dispute_fee,-600.00,test
bnk_000000000063,setl_mrch_T2RNGB_0061,dispute_fee_gst,-108.00,test
bnk_000000000063,setl_mrch_T2RNGB_0061,reserve_held,-4053.73,test
bnk_000000000063,setl_mrch_T2RNGB_0061,TOTAL_bank_credit,181174.01,test
bnk_000000000064,setl_mrch_T2RNGB_0062,gross,247933.14,test
bnk_000000000064,setl_mrch_T2RNGB_0062,platform_fee,-2163.06,test
bnk_000000000064,setl_mrch_T2RNGB_0062,gst_on_fee,-389.36,test
bnk_000000000064,setl_mrch_T2RNGB_0062,tds_194o,-1499.03,test
bnk_000000000064,setl_mrch_T2RNGB_0062,refund_netted,-5104.12,test
bnk_000000000064,setl_mrch_T2RNGB_0062,chargeback_debit,-492.67,test
bnk_000000000064,setl_mrch_T2RNGB_0062,dispute_fee,-300.00,test
bnk_000000000064,setl_mrch_T2RNGB_0062,dispute_fee_gst,-54.00,test
bnk_000000000064,setl_mrch_T2RNGB_0062,chargeback_reversal,730.35,test
bnk_000000000064,setl_mrch_T2RNGB_0062,reserve_held,-4380.14,test
bnk_000000000064,setl_mrch_T2RNGB_0062,TOTAL_bank_credit,234281.11,test
bnk_000000000065,setl_mrch_T2RNGB_0063,gross,23239.40,test
bnk_000000000065,setl_mrch_T2RNGB_0063,platform_fee,-328.39,test
bnk_000000000065,setl_mrch_T2RNGB_0063,gst_on_fee,-59.10,test
bnk_000000000065,setl_mrch_T2RNGB_0063,tds_194o,-85.96,test
bnk_000000000065,setl_mrch_T2RNGB_0063,refund_netted,-503.63,test
bnk_000000000065,setl_mrch_T2RNGB_0063,reserve_held,-577.28,test
bnk_000000000065,setl_mrch_T2RNGB_0063,reserve_released,4785.16,test
bnk_000000000065,setl_mrch_T2RNGB_0063,TOTAL_bank_credit,26470.20,test
bnk_000000000066,setl_mrch_T2RNGB_0064,gross,78885.39,test
bnk_000000000066,setl_mrch_T2RNGB_0064,platform_fee,-636.61,test
bnk_000000000066,setl_mrch_T2RNGB_0064,gst_on_fee,-114.59,test
bnk_000000000066,setl_mrch_T2RNGB_0064,tds_194o,-288.54,test
bnk_000000000066,setl_mrch_T2RNGB_0064,refund_netted,-3164.12,test
bnk_000000000066,setl_mrch_T2RNGB_0064,chargeback_reversal,725.00,test
bnk_000000000066,setl_mrch_T2RNGB_0064,reserve_held,-1421.76,test
bnk_000000000066,setl_mrch_T2RNGB_0064,TOTAL_bank_credit,73984.77,test
bnk_000000000067,setl_mrch_T2RNGB_0065,gross,132896.01,test
bnk_000000000067,setl_mrch_T2RNGB_0065,platform_fee,-1764.79,test
bnk_000000000067,setl_mrch_T2RNGB_0065,gst_on_fee,-317.68,test
bnk_000000000067,setl_mrch_T2RNGB_0065,tds_194o,-752.85,test
bnk_000000000067,setl_mrch_T2RNGB_0065,refund_netted,-3095.27,test
bnk_000000000067,setl_mrch_T2RNGB_0065,reserve_held,-3546.25,test
bnk_000000000067,setl_mrch_T2RNGB_0065,TOTAL_bank_credit,123419.17,test
bnk_000000000068,setl_mrch_T2RNGB_0066,gross,126454.13,test
bnk_000000000068,setl_mrch_T2RNGB_0066,platform_fee,-1040.49,test
bnk_000000000068,setl_mrch_T2RNGB_0066,gst_on_fee,-187.33,test
bnk_000000000068,setl_mrch_T2RNGB_0066,tds_194o,-795.13,test
bnk_000000000068,setl_mrch_T2RNGB_0066,refund_netted,-4793.99,test
bnk_000000000068,setl_mrch_T2RNGB_0066,dispute_fee,-300.00,test
bnk_000000000068,setl_mrch_T2RNGB_0066,dispute_fee_gst,-54.00,test
bnk_000000000068,setl_mrch_T2RNGB_0066,reserve_held,-2009.15,test
bnk_000000000068,setl_mrch_T2RNGB_0066,TOTAL_bank_credit,117274.04,test
bnk_000000000069,setl_mrch_T2RNGB_0067,gross,13280.70,test
bnk_000000000069,setl_mrch_T2RNGB_0067,platform_fee,-145.24,test
bnk_000000000069,setl_mrch_T2RNGB_0067,gst_on_fee,-26.13,test
bnk_000000000069,setl_mrch_T2RNGB_0067,tds_194o,-79.17,test
bnk_000000000069,setl_mrch_T2RNGB_0067,chargeback_debit,-962.00,test
bnk_000000000069,setl_mrch_T2RNGB_0067,dispute_fee,-300.00,test
bnk_000000000069,setl_mrch_T2RNGB_0067,dispute_fee_gst,-54.00,test
bnk_000000000069,setl_mrch_T2RNGB_0067,reserve_held,-226.87,test
bnk_000000000069,setl_mrch_T2RNGB_0067,TOTAL_bank_credit,11487.29,test
bnk_000000000070,setl_mrch_T2RNGB_0068,gross,36605.68,test
bnk_000000000070,setl_mrch_T2RNGB_0068,platform_fee,-237.02,test
bnk_000000000070,setl_mrch_T2RNGB_0068,gst_on_fee,-42.65,test
bnk_000000000070,setl_mrch_T2RNGB_0068,tds_194o,-274.39,test
bnk_000000000070,setl_mrch_T2RNGB_0068,refund_netted,-2587.97,test
bnk_000000000070,setl_mrch_T2RNGB_0068,reserve_held,-441.50,test
bnk_000000000070,setl_mrch_T2RNGB_0068,TOTAL_bank_credit,33022.15,test
bnk_000000000071,setl_mrch_T2RNGB_0069,gross,61548.52,test
bnk_000000000071,setl_mrch_T2RNGB_0069,platform_fee,-645.19,test
bnk_000000000071,setl_mrch_T2RNGB_0069,gst_on_fee,-116.17,test
bnk_000000000071,setl_mrch_T2RNGB_0069,tds_194o,-361.71,test
bnk_000000000071,setl_mrch_T2RNGB_0069,refund_netted,-755.39,test
bnk_000000000071,setl_mrch_T2RNGB_0069,reserve_held,-1349.11,test
bnk_000000000071,setl_mrch_T2RNGB_0069,TOTAL_bank_credit,58320.95,test
bnk_000000000072,setl_mrch_T2RNGB_0070,gross,54014.90,test
bnk_000000000072,setl_mrch_T2RNGB_0070,platform_fee,-509.63,test
bnk_000000000072,setl_mrch_T2RNGB_0070,gst_on_fee,-91.72,test
bnk_000000000072,setl_mrch_T2RNGB_0070,tds_194o,-222.21,test
bnk_000000000072,setl_mrch_T2RNGB_0070,chargeback_debit,-916.00,test
bnk_000000000072,setl_mrch_T2RNGB_0070,dispute_fee,-300.00,test
bnk_000000000072,setl_mrch_T2RNGB_0070,dispute_fee_gst,-54.00,test
bnk_000000000072,setl_mrch_T2RNGB_0070,reserve_held,-1004.25,test
bnk_000000000072,setl_mrch_T2RNGB_0070,TOTAL_bank_credit,50917.09,test
bnk_000000000073,setl_mrch_T2RNGB_0071,gross,3846.05,test
bnk_000000000073,setl_mrch_T2RNGB_0071,platform_fee,-44.39,test
bnk_000000000073,setl_mrch_T2RNGB_0071,gst_on_fee,-7.99,test
bnk_000000000073,setl_mrch_T2RNGB_0071,tds_194o,-23.00,test
bnk_000000000073,setl_mrch_T2RNGB_0071,reserve_held,-62.15,test
bnk_000000000073,setl_mrch_T2RNGB_0071,TOTAL_bank_credit,3708.52,test
bnk_000000000074,setl_mrch_T2RNGB_0072,gross,32661.94,test
bnk_000000000074,setl_mrch_T2RNGB_0072,platform_fee,-278.44,test
bnk_000000000074,setl_mrch_T2RNGB_0072,gst_on_fee,-50.12,test
bnk_000000000074,setl_mrch_T2RNGB_0072,tds_194o,-153.65,test
bnk_000000000074,setl_mrch_T2RNGB_0072,refund_netted,-2130.53,test
bnk_000000000074,setl_mrch_T2RNGB_0072,chargeback_debit,-1083.00,test
bnk_000000000074,setl_mrch_T2RNGB_0072,dispute_fee,-600.00,test
bnk_000000000074,setl_mrch_T2RNGB_0072,dispute_fee_gst,-108.00,test
bnk_000000000074,setl_mrch_T2RNGB_0072,chargeback_reversal,1187.00,test
bnk_000000000074,setl_mrch_T2RNGB_0072,reserve_held,-481.57,test
bnk_000000000074,setl_mrch_T2RNGB_0072,TOTAL_bank_credit,28963.63,test
bnk_000000000075,setl_mrch_T2RNGB_0073,gross,90831.40,test
bnk_000000000075,setl_mrch_T2RNGB_0073,platform_fee,-644.80,test
bnk_000000000075,setl_mrch_T2RNGB_0073,gst_on_fee,-116.06,test
bnk_000000000075,setl_mrch_T2RNGB_0073,tds_194o,-526.00,test
bnk_000000000075,setl_mrch_T2RNGB_0073,refund_netted,-3641.69,test
bnk_000000000075,setl_mrch_T2RNGB_0073,reserve_held,-1324.88,test
bnk_000000000075,setl_mrch_T2RNGB_0073,TOTAL_bank_credit,84577.97,test
bnk_000000000076,setl_mrch_T2RNGB_0074,gross,55812.20,test
bnk_000000000076,setl_mrch_T2RNGB_0074,platform_fee,-395.91,test
bnk_000000000076,setl_mrch_T2RNGB_0074,gst_on_fee,-71.26,test
bnk_000000000076,setl_mrch_T2RNGB_0074,tds_194o,-356.51,test
bnk_000000000076,setl_mrch_T2RNGB_0074,refund_netted,-1837.74,test
bnk_000000000076,setl_mrch_T2RNGB_0074,chargeback_reversal,17245.00,test
bnk_000000000076,setl_mrch_T2RNGB_0074,reserve_held,-782.64,test
bnk_000000000076,setl_mrch_T2RNGB_0074,TOTAL_bank_credit,69613.14,test
bnk_000000000077,setl_mrch_T2RNGB_0075,gross,16890.40,test
bnk_000000000077,setl_mrch_T2RNGB_0075,platform_fee,-139.65,test
bnk_000000000077,setl_mrch_T2RNGB_0075,gst_on_fee,-25.13,test
bnk_000000000077,setl_mrch_T2RNGB_0075,tds_194o,-151.27,test
bnk_000000000077,setl_mrch_T2RNGB_0075,reserve_held,-239.84,test
bnk_000000000077,setl_mrch_T2RNGB_0075,TOTAL_bank_credit,16334.51,test
bnk_000000000078,setl_mrch_T2RNGB_0076,gross,101991.69,test
bnk_000000000078,setl_mrch_T2RNGB_0076,platform_fee,-1163.84,test
bnk_000000000078,setl_mrch_T2RNGB_0076,gst_on_fee,-209.49,test
bnk_000000000078,setl_mrch_T2RNGB_0076,tds_194o,-317.37,test
bnk_000000000078,setl_mrch_T2RNGB_0076,refund_netted,-1214.28,test
bnk_000000000078,setl_mrch_T2RNGB_0076,reserve_held,-2491.18,test
bnk_000000000078,setl_mrch_T2RNGB_0076,TOTAL_bank_credit,96595.53,test
bnk_000000000079,setl_mrch_T2RNGB_0077,gross,78519.99,test
bnk_000000000079,setl_mrch_T2RNGB_0077,platform_fee,-607.73,test
bnk_000000000079,setl_mrch_T2RNGB_0077,gst_on_fee,-109.39,test
bnk_000000000079,setl_mrch_T2RNGB_0077,tds_194o,-590.48,test
bnk_000000000079,setl_mrch_T2RNGB_0077,refund_netted,-151.87,test
bnk_000000000079,setl_mrch_T2RNGB_0077,reserve_held,-1235.27,test
bnk_000000000079,setl_mrch_T2RNGB_0077,TOTAL_bank_credit,75825.25,test
bnk_000000000080,setl_mrch_T2RNGB_0078,gross,53343.22,test
bnk_000000000080,setl_mrch_T2RNGB_0078,platform_fee,-604.47,test
bnk_000000000080,setl_mrch_T2RNGB_0078,gst_on_fee,-108.79,test
bnk_000000000080,setl_mrch_T2RNGB_0078,tds_194o,-334.74,test
bnk_000000000080,setl_mrch_T2RNGB_0078,refund_netted,-1636.47,test
bnk_000000000080,setl_mrch_T2RNGB_0078,reserve_held,-1131.89,test
bnk_000000000080,setl_mrch_T2RNGB_0078,TOTAL_bank_credit,49526.86,test
bnk_000000000081,setl_mrch_T2RNGB_0079,gross,11404.10,test
bnk_000000000081,setl_mrch_T2RNGB_0079,platform_fee,-144.74,test
bnk_000000000081,setl_mrch_T2RNGB_0079,gst_on_fee,-26.05,test
bnk_000000000081,setl_mrch_T2RNGB_0079,tds_194o,-65.88,test
bnk_000000000081,setl_mrch_T2RNGB_0079,refund_netted,-1972.94,test
bnk_000000000081,setl_mrch_T2RNGB_0079,chargeback_debit,-1991.54,test
bnk_000000000081,setl_mrch_T2RNGB_0079,dispute_fee,-600.00,test
bnk_000000000081,setl_mrch_T2RNGB_0079,dispute_fee_gst,-108.00,test
bnk_000000000081,setl_mrch_T2RNGB_0079,reserve_held,-274.38,test
bnk_000000000081,setl_mrch_T2RNGB_0079,TOTAL_bank_credit,6220.57,test
bnk_000000000082,setl_mrch_T2RNGB_0080,gross,45644.87,test
bnk_000000000082,setl_mrch_T2RNGB_0080,platform_fee,-320.06,test
bnk_000000000082,setl_mrch_T2RNGB_0080,gst_on_fee,-57.60,test
bnk_000000000082,setl_mrch_T2RNGB_0080,tds_194o,-345.38,test
bnk_000000000082,setl_mrch_T2RNGB_0080,refund_netted,-4704.90,test
bnk_000000000082,setl_mrch_T2RNGB_0080,chargeback_debit,-1469.85,test
bnk_000000000082,setl_mrch_T2RNGB_0080,dispute_fee,-900.00,test
bnk_000000000082,setl_mrch_T2RNGB_0080,dispute_fee_gst,-162.00,test
bnk_000000000082,setl_mrch_T2RNGB_0080,reserve_held,-561.78,test
bnk_000000000082,setl_mrch_T2RNGB_0080,reserve_released,12726.05,test
bnk_000000000082,setl_mrch_T2RNGB_0080,TOTAL_bank_credit,49849.35,test
bnk_000000000083,setl_mrch_T2RNGB_0081,gross,89827.65,test
bnk_000000000083,setl_mrch_T2RNGB_0081,platform_fee,-678.02,test
bnk_000000000083,setl_mrch_T2RNGB_0081,gst_on_fee,-122.06,test
bnk_000000000083,setl_mrch_T2RNGB_0081,tds_194o,-403.59,test
bnk_000000000083,setl_mrch_T2RNGB_0081,refund_netted,-8751.75,test
bnk_000000000083,setl_mrch_T2RNGB_0081,chargeback_debit,-1917.46,test
bnk_000000000083,setl_mrch_T2RNGB_0081,dispute_fee,-1200.00,test
bnk_000000000083,setl_mrch_T2RNGB_0081,dispute_fee_gst,-216.00,test
bnk_000000000083,setl_mrch_T2RNGB_0081,chargeback_reversal,252.00,test
bnk_000000000083,setl_mrch_T2RNGB_0081,reserve_held,-1439.86,test
bnk_000000000083,setl_mrch_T2RNGB_0081,TOTAL_bank_credit,75350.91,test
bnk_000000000084,setl_mrch_T2RNGB_0082,gross,63407.56,test
bnk_000000000084,setl_mrch_T2RNGB_0082,platform_fee,-481.81,test
bnk_000000000084,setl_mrch_T2RNGB_0082,gst_on_fee,-86.73,test
bnk_000000000084,setl_mrch_T2RNGB_0082,tds_194o,-363.55,test
bnk_000000000084,setl_mrch_T2RNGB_0082,refund_netted,-23463.72,test
bnk_000000000084,setl_mrch_T2RNGB_0082,chargeback_debit,-1886.41,test
bnk_000000000084,setl_mrch_T2RNGB_0082,dispute_fee,-1800.00,test
bnk_000000000084,setl_mrch_T2RNGB_0082,dispute_fee_gst,-324.00,test
bnk_000000000084,setl_mrch_T2RNGB_0082,reserve_held,-936.64,test
bnk_000000000084,setl_mrch_T2RNGB_0082,TOTAL_bank_credit,34064.70,test
