payment_id,settlement_id,bank_txn_id,amount,method,fee,gst,tds,settle_date,split,ambiguous
pay_00000000001288,setl_mrch_T2RNGB_0012,bnk_000000000014,7744.00,upi,0.00,0.00,77.44,2025-11-07,train,0
pay_00000000001436,setl_mrch_T2RNGB_0012,bnk_000000000014,321.28,card,6.43,1.16,3.21,2025-11-07,train,0
pay_00000000001492,setl_mrch_T2RNGB_0012,bnk_000000000014,115.39,card,2.31,0.42,0.00,2025-11-07,train,0
pay_00000000001563,setl_mrch_T2RNGB_0012,bnk_000000000014,637.00,card,12.74,2.29,6.37,2025-11-07,train,0
pay_00000000001660,setl_mrch_T2RNGB_0012,bnk_000000000014,498.00,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000001760,setl_mrch_T2RNGB_0012,bnk_000000000014,138.45,upi,0.00,0.00,1.38,2025-11-07,train,0
pay_00000000001912,setl_mrch_T2RNGB_0012,bnk_000000000014,965.38,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000002043,setl_mrch_T2RNGB_0012,bnk_000000000014,2184.70,netbanking,15.00,2.70,0.00,2025-11-07,train,0
pay_00000000002093,setl_mrch_T2RNGB_0012,bnk_000000000014,586.55,upi,0.00,0.00,5.87,2025-11-07,train,0
pay_00000000002161,setl_mrch_T2RNGB_0012,bnk_000000000014,354.90,card,7.10,1.28,0.00,2025-11-07,train,0
pay_00000000002277,setl_mrch_T2RNGB_0012,bnk_000000000014,798.99,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000002315,setl_mrch_T2RNGB_0012,bnk_000000000014,173.82,upi,0.00,0.00,1.74,2025-11-07,train,0
pay_00000000002470,setl_mrch_T2RNGB_0012,bnk_000000000014,238.00,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000002670,setl_mrch_T2RNGB_0012,bnk_000000000014,1514.16,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000002927,setl_mrch_T2RNGB_0012,bnk_000000000014,447.00,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000003068,setl_mrch_T2RNGB_0012,bnk_000000000014,1146.02,card,22.92,4.13,11.46,2025-11-07,train,0
pay_00000000003132,setl_mrch_T2RNGB_0012,bnk_000000000014,886.94,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000003290,setl_mrch_T2RNGB_0012,bnk_000000000014,1047.14,netbanking,15.00,2.70,0.00,2025-11-07,train,0
pay_00000000003295,setl_mrch_T2RNGB_0012,bnk_000000000014,849.00,upi,0.00,0.00,8.49,2025-11-07,train,0
pay_00000000003508,setl_mrch_T2RNGB_0012,bnk_000000000014,880.36,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000003538,setl_mrch_T2RNGB_0012,bnk_000000000014,712.63,upi,0.00,0.00,7.13,2025-11-07,train,0
pay_00000000003621,setl_mrch_T2RNGB_0012,bnk_000000000014,654.28,card,13.09,2.36,0.00,2025-11-07,train,0
pay_00000000003726,setl_mrch_T2RNGB_0012,bnk_000000000014,1004.00,card,20.08,3.61,0.00,2025-11-07,train,0
pay_00000000003729,setl_mrch_T2RNGB_0012,bnk_000000000014,985.42,wallet,17.74,3.19,9.85,2025-11-07,train,0
pay_00000000003783,setl_mrch_T2RNGB_0012,bnk_000000000014,3693.66,wallet,66.49,11.97,36.94,2025-11-07,train,0
pay_00000000003824,setl_mrch_T2RNGB_0012,bnk_000000000014,2142.47,upi,0.00,0.00,21.42,2025-11-07,train,0
pay_00000000003884,setl_mrch_T2RNGB_0012,bnk_000000000014,548.38,card,10.97,1.97,0.00,2025-11-07,train,0
pay_00000000003916,setl_mrch_T2RNGB_0012,bnk_000000000014,342.00,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000003922,setl_mrch_T2RNGB_0012,bnk_000000000014,693.51,card,13.87,2.50,0.00,2025-11-07,train,0
pay_00000000003958,setl_mrch_T2RNGB_0012,bnk_000000000014,107.07,card,2.14,0.39,1.07,2025-11-07,train,0
pay_00000000004036,setl_mrch_T2RNGB_0012,bnk_000000000014,762.00,card,15.24,2.74,0.00,2025-11-07,train,0
pay_00000000004067,setl_mrch_T2RNGB_0012,bnk_000000000014,288.00,wallet,5.18,0.93,0.00,2025-11-07,train,0
pay_00000000004083,setl_mrch_T2RNGB_0012,bnk_000000000014,173.50,card,3.47,0.62,1.74,2025-11-07,train,0
pay_00000000004172,setl_mrch_T2RNGB_0012,bnk_000000000014,1079.99,wallet,19.44,3.50,0.00,2025-11-07,train,0
pay_00000000004224,setl_mrch_T2RNGB_0012,bnk_000000000014,154.26,card,3.09,0.56,0.00,2025-11-07,train,0
pay_00000000004362,setl_mrch_T2RNGB_0012,bnk_000000000014,813.10,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000004380,setl_mrch_T2RNGB_0012,bnk_000000000014,368.99,upi,0.00,0.00,3.69,2025-11-07,train,0
pay_00000000004507,setl_mrch_T2RNGB_0012,bnk_000000000014,201.99,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000000050,setl_mrch_T2RNGB_0013,bnk_000000000015,16580.53,wallet,298.45,53.72,165.81,2025-11-10,train,0
pay_00000000000568,setl_mrch_T2RNGB_0013,bnk_000000000015,392.99,card,7.86,1.41,0.00,2025-11-10,train,0
pay_00000000000751,setl_mrch_T2RNGB_0013,bnk_000000000015,1005.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000000774,setl_mrch_T2RNGB_0013,bnk_000000000015,1988.00,card,39.76,7.16,19.88,2025-11-10,train,0
pay_00000000000909,setl_mrch_T2RNGB_0013,bnk_000000000015,327.13,upi,0.00,0.00,3.27,2025-11-10,train,0
pay_00000000001040,setl_mrch_T2RNGB_0013,bnk_000000000015,892.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000001323,setl_mrch_T2RNGB_0013,bnk_000000000015,923.00,card,18.46,3.32,9.23,2025-11-10,train,0
pay_00000000001901,setl_mrch_T2RNGB_0013,bnk_000000000015,769.10,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000001928,setl_mrch_T2RNGB_0013,bnk_000000000015,2203.88,upi,0.00,0.00,22.04,2025-11-10,train,0
pay_00000000002084,setl_mrch_T2RNGB_0013,bnk_000000000015,3443.33,card,68.87,12.40,34.43,2025-11-10,train,0
pay_00000000002238,setl_mrch_T2RNGB_0013,bnk_000000000015,371.60,card,7.43,1.34,0.00,2025-11-10,train,0
pay_00000000002380,setl_mrch_T2RNGB_0013,bnk_000000000015,915.99,card,18.32,3.30,9.16,2025-11-10,train,0
pay_00000000002573,setl_mrch_T2RNGB_0013,bnk_000000000015,657.00,upi,0.00,0.00,6.57,2025-11-10,train,0
pay_00000000002947,setl_mrch_T2RNGB_0013,bnk_000000000015,1057.99,card,21.16,3.81,10.58,2025-11-10,train,0
pay_00000000002964,setl_mrch_T2RNGB_0013,bnk_000000000015,471.16,card,9.42,1.70,0.00,2025-11-10,train,0
pay_00000000003019,setl_mrch_T2RNGB_0013,bnk_000000000015,437.32,wallet,7.87,1.42,0.00,2025-11-10,train,0
pay_00000000003117,setl_mrch_T2RNGB_0013,bnk_000000000015,937.99,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000003161,setl_mrch_T2RNGB_0013,bnk_000000000015,8838.70,wallet,159.10,28.64,0.00,2025-11-10,train,0
pay_00000000003175,setl_mrch_T2RNGB_0013,bnk_000000000015,429.00,card,8.58,1.54,4.29,2025-11-10,train,0
pay_00000000003229,setl_mrch_T2RNGB_0013,bnk_000000000015,785.93,card,15.72,2.83,7.86,2025-11-10,train,0
pay_00000000003399,setl_mrch_T2RNGB_0013,bnk_000000000015,871.99,upi,0.00,0.00,8.72,2025-11-10,train,0
pay_00000000003584,setl_mrch_T2RNGB_0013,bnk_000000000015,292.00,card,5.84,1.05,2.92,2025-11-10,train,0
pay_00000000004164,setl_mrch_T2RNGB_0013,bnk_000000000015,15135.12,upi,0.00,0.00,151.35,2025-11-10,train,0
pay_00000000004310,setl_mrch_T2RNGB_0013,bnk_000000000015,1031.67,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000000020,setl_mrch_T2RNGB_0014,bnk_000000000016,440.94,card,8.82,1.59,0.00,2025-11-10,train,0
pay_00000000000095,setl_mrch_T2RNGB_0014,bnk_000000000016,841.00,card,16.82,3.03,8.41,2025-11-10,train,0
pay_00000000000158,setl_mrch_T2RNGB_0014,bnk_000000000016,298.00,card,5.96,1.07,2.98,2025-11-10,train,0
pay_00000000000273,setl_mrch_T2RNGB_0014,bnk_000000000016,640.85,upi,0.00,0.00,6.41,2025-11-10,train,0
pay_00000000000294,setl_mrch_T2RNGB_0014,bnk_000000000016,1045.19,card,20.90,3.76,0.00,2025-11-10,train,0
pay_00000000000302,setl_mrch_T2RNGB_0014,bnk_000000000016,577.99,upi,0.00,0.00,5.78,2025-11-10,train,0
pay_00000000000355,setl_mrch_T2RNGB_0014,bnk_000000000016,1015.00,upi,0.00,0.00,10.15,2025-11-10,train,0
pay_00000000000370,setl_mrch_T2RNGB_0014,bnk_000000000016,696.28,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000000473,setl_mrch_T2RNGB_0014,bnk_000000000016,567.99,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000000528,setl_mrch_T2RNGB_0014,bnk_000000000016,440.60,netbanking,15.00,2.70,4.41,2025-11-10,train,0
pay_00000000000627,setl_mrch_T2RNGB_0014,bnk_000000000016,954.67,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000000660,setl_mrch_T2RNGB_0014,bnk_000000000016,2147.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000000803,setl_mrch_T2RNGB_0014,bnk_000000000016,616.00,card,12.32,2.22,0.00,2025-11-10,train,0
pay_00000000000902,setl_mrch_T2RNGB_0014,bnk_000000000016,335.22,wallet,6.03,1.09,0.00,2025-11-10,train,0
pay_00000000001029,setl_mrch_T2RNGB_0014,bnk_000000000016,697.00,upi,0.00,0.00,6.97,2025-11-10,train,0
pay_00000000001183,setl_mrch_T2RNGB_0014,bnk_000000000016,755.21,netbanking,15.00,2.70,0.00,2025-11-10,train,0
pay_00000000001287,setl_mrch_T2RNGB_0014,bnk_000000000016,590.34,card,11.81,2.13,5.90,2025-11-10,train,0
pay_00000000001496,setl_mrch_T2RNGB_0014,bnk_000000000016,1042.00,card,20.84,3.75,10.42,2025-11-10,train,0
pay_00000000001551,setl_mrch_T2RNGB_0014,bnk_000000000016,817.92,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000001611,setl_mrch_T2RNGB_0014,bnk_000000000016,242.00,upi,0.00,0.00,2.42,2025-11-10,train,0
pay_00000000001631,setl_mrch_T2RNGB_0014,bnk_000000000016,439.49,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000001649,setl_mrch_T2RNGB_0014,bnk_000000000016,2325.00,card,46.50,8.37,23.25,2025-11-10,train,0
pay_00000000001685,setl_mrch_T2RNGB_0014,bnk_000000000016,125.07,wallet,2.25,0.41,1.25,2025-11-10,train,0
pay_00000000001857,setl_mrch_T2RNGB_0014,bnk_000000000016,274.60,card,5.49,0.99,2.75,2025-11-10,train,0
pay_00000000001892,setl_mrch_T2RNGB_0014,bnk_000000000016,373.00,upi,0.00,0.00,3.73,2025-11-10,train,0
pay_00000000002025,setl_mrch_T2RNGB_0014,bnk_000000000016,710.99,wallet,12.80,2.30,0.00,2025-11-10,train,0
pay_00000000002056,setl_mrch_T2RNGB_0014,bnk_000000000016,468.00,card,9.36,1.68,4.68,2025-11-10,train,0
pay_00000000002090,setl_mrch_T2RNGB_0014,bnk_000000000016,1134.96,card,22.70,4.09,11.35,2025-11-10,train,0
pay_00000000002266,setl_mrch_T2RNGB_0014,bnk_000000000016,683.42,netbanking,15.00,2.70,6.83,2025-11-10,train,0
pay_00000000002596,setl_mrch_T2RNGB_0014,bnk_000000000016,999.00,card,19.98,3.60,9.99,2025-11-10,train,0
pay_00000000002634,setl_mrch_T2RNGB_0014,bnk_000000000016,819.00,card,16.38,2.95,8.19,2025-11-10,train,0
pay_00000000002850,setl_mrch_T2RNGB_0014,bnk_000000000016,687.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002970,setl_mrch_T2RNGB_0014,bnk_000000000016,1285.99,card,25.72,4.63,12.86,2025-11-10,train,0
pay_00000000002980,setl_mrch_T2RNGB_0014,bnk_000000000016,178.02,netbanking,15.00,2.70,1.78,2025-11-10,train,0
pay_00000000003097,setl_mrch_T2RNGB_0014,bnk_000000000016,1715.99,netbanking,15.00,2.70,0.00,2025-11-10,train,0
pay_00000000003163,setl_mrch_T2RNGB_0014,bnk_000000000016,142.99,card,2.86,0.51,1.43,2025-11-10,train,0
pay_00000000003200,setl_mrch_T2RNGB_0014,bnk_000000000016,644.00,card,12.88,2.32,6.44,2025-11-10,train,0
pay_00000000003476,setl_mrch_T2RNGB_0014,bnk_000000000016,1296.39,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000003570,setl_mrch_T2RNGB_0014,bnk_000000000016,222.00,upi,0.00,0.00,2.22,2025-11-10,train,0
pay_00000000003609,setl_mrch_T2RNGB_0014,bnk_000000000016,983.28,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000003612,setl_mrch_T2RNGB_0014,bnk_000000000016,209.99,card,4.20,0.76,0.00,2025-11-10,train,0
pay_00000000003674,setl_mrch_T2RNGB_0014,bnk_000000000016,421.46,card,8.43,1.52,0.00,2025-11-10,train,0
pay_00000000003837,setl_mrch_T2RNGB_0014,bnk_000000000016,172.34,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000003881,setl_mrch_T2RNGB_0014,bnk_000000000016,912.66,upi,0.00,0.00,9.13,2025-11-10,train,0
pay_00000000003891,setl_mrch_T2RNGB_0014,bnk_000000000016,439.73,upi,0.00,0.00,4.40,2025-11-10,train,0
pay_00000000003925,setl_mrch_T2RNGB_0014,bnk_000000000016,751.12,wallet,13.52,2.43,7.51,2025-11-10,train,0
pay_00000000003959,setl_mrch_T2RNGB_0014,bnk_000000000016,3548.36,netbanking,15.00,2.70,35.48,2025-11-10,train,0
pay_00000000004064,setl_mrch_T2RNGB_0014,bnk_000000000016,176.46,card,3.53,0.64,1.76,2025-11-10,train,0
pay_00000000004114,setl_mrch_T2RNGB_0014,bnk_000000000016,815.00,netbanking,15.00,2.70,0.00,2025-11-10,train,0
pay_00000000004175,setl_mrch_T2RNGB_0014,bnk_000000000016,183.07,card,3.66,0.66,0.00,2025-11-10,train,0
pay_00000000004338,setl_mrch_T2RNGB_0014,bnk_000000000016,1054.73,wallet,18.99,3.42,0.00,2025-11-10,train,0
pay_00000000004368,setl_mrch_T2RNGB_0014,bnk_000000000016,692.68,wallet,12.47,2.24,0.00,2025-11-10,train,0
pay_00000000004484,setl_mrch_T2RNGB_0014,bnk_000000000016,240.56,card,4.81,0.87,0.00,2025-11-10,train,0
pay_00000000000029,setl_mrch_T2RNGB_0015,bnk_000000000017,248.40,upi,0.00,0.00,2.48,2025-11-10,train,0
pay_00000000000146,setl_mrch_T2RNGB_0015,bnk_000000000017,718.08,upi,0.00,0.00,7.18,2025-11-10,train,0
pay_00000000000207,setl_mrch_T2RNGB_0015,bnk_000000000017,405.99,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000000275,setl_mrch_T2RNGB_0015,bnk_000000000017,8895.99,upi,0.00,0.00,88.96,2025-11-10,train,0
pay_00000000000319,setl_mrch_T2RNGB_0015,bnk_000000000017,327.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000000430,setl_mrch_T2RNGB_0015,bnk_000000000017,265.35,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000000444,setl_mrch_T2RNGB_0015,bnk_000000000017,2175.00,card,43.50,7.83,21.75,2025-11-10,train,0
pay_00000000000551,setl_mrch_T2RNGB_0015,bnk_000000000017,1767.09,upi,0.00,0.00,17.67,2025-11-10,train,0
pay_00000000000588,setl_mrch_T2RNGB_0015,bnk_000000000017,834.00,wallet,15.01,2.70,8.34,2025-11-10,train,0
pay_00000000000690,setl_mrch_T2RNGB_0015,bnk_000000000017,1049.38,card,20.99,3.78,0.00,2025-11-10,train,0
pay_00000000000704,setl_mrch_T2RNGB_0015,bnk_000000000017,405.99,wallet,7.31,1.32,0.00,2025-11-10,train,0
pay_00000000000737,setl_mrch_T2RNGB_0015,bnk_000000000017,194.77,upi,0.00,0.00,1.95,2025-11-10,train,0
pay_00000000000762,setl_mrch_T2RNGB_0015,bnk_000000000017,381.00,netbanking,15.00,2.70,3.81,2025-11-10,train,0
pay_00000000000779,setl_mrch_T2RNGB_0015,bnk_000000000017,325.29,card,6.51,1.17,3.25,2025-11-10,train,0
pay_00000000000796,setl_mrch_T2RNGB_0015,bnk_000000000017,183.99,card,3.68,0.66,1.84,2025-11-10,train,0
pay_00000000000883,setl_mrch_T2RNGB_0015,bnk_000000000017,3686.00,wallet,66.35,11.94,36.86,2025-11-10,train,0
pay_00000000000886,setl_mrch_T2RNGB_0015,bnk_000000000017,343.13,upi,0.00,0.00,3.43,2025-11-10,train,0
pay_00000000000987,setl_mrch_T2RNGB_0015,bnk_000000000017,683.00,netbanking,15.00,2.70,6.83,2025-11-10,train,0
pay_00000000001044,setl_mrch_T2RNGB_0015,bnk_000000000017,569.99,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000001159,setl_mrch_T2RNGB_0015,bnk_000000000017,981.99,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000001171,setl_mrch_T2RNGB_0015,bnk_000000000017,891.72,card,17.83,3.21,8.92,2025-11-10,train,0
pay_00000000001261,setl_mrch_T2RNGB_0015,bnk_000000000017,238.64,card,4.77,0.86,2.39,2025-11-10,train,0
pay_00000000001275,setl_mrch_T2RNGB_0015,bnk_000000000017,520.77,card,10.42,1.88,0.00,2025-11-10,train,0
pay_00000000001302,setl_mrch_T2RNGB_0015,bnk_000000000017,503.57,upi,0.00,0.00,5.04,2025-11-10,train,0
pay_00000000001303,setl_mrch_T2RNGB_0015,bnk_000000000017,604.00,wallet,10.87,1.96,0.00,2025-11-10,train,0
pay_00000000001420,setl_mrch_T2RNGB_0015,bnk_000000000017,254.00,card,5.08,0.91,2.54,2025-11-10,train,0
pay_00000000001495,setl_mrch_T2RNGB_0015,bnk_000000000017,668.64,upi,0.00,0.00,6.69,2025-11-10,train,0
pay_00000000001546,setl_mrch_T2RNGB_0015,bnk_000000000017,160.44,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000001595,setl_mrch_T2RNGB_0015,bnk_000000000017,753.13,card,15.06,2.71,7.53,2025-11-10,train,0
pay_00000000001674,setl_mrch_T2RNGB_0015,bnk_000000000017,705.00,wallet,12.69,2.28,0.00,2025-11-10,train,0
pay_00000000001714,setl_mrch_T2RNGB_0015,bnk_000000000017,2074.99,card,41.50,7.47,0.00,2025-11-10,train,0
pay_00000000001736,setl_mrch_T2RNGB_0015,bnk_000000000017,768.30,card,15.37,2.77,0.00,2025-11-10,train,0
pay_00000000001814,setl_mrch_T2RNGB_0015,bnk_000000000017,1000.41,upi,0.00,0.00,10.00,2025-11-10,train,0
pay_00000000001889,setl_mrch_T2RNGB_0015,bnk_000000000017,588.00,card,11.76,2.12,0.00,2025-11-10,train,0
pay_00000000001929,setl_mrch_T2RNGB_0015,bnk_000000000017,1088.96,wallet,19.60,3.53,0.00,2025-11-10,train,0
pay_00000000001931,setl_mrch_T2RNGB_0015,bnk_000000000017,887.00,netbanking,15.00,2.70,8.87,2025-11-10,train,0
pay_00000000001958,setl_mrch_T2RNGB_0015,bnk_000000000017,464.00,upi,0.00,0.00,4.64,2025-11-10,train,0
pay_00000000001959,setl_mrch_T2RNGB_0015,bnk_000000000017,789.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002017,setl_mrch_T2RNGB_0015,bnk_000000000017,730.18,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002019,setl_mrch_T2RNGB_0015,bnk_000000000017,984.99,wallet,17.73,3.19,0.00,2025-11-10,train,0
pay_00000000002134,setl_mrch_T2RNGB_0015,bnk_000000000017,854.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002141,setl_mrch_T2RNGB_0015,bnk_000000000017,533.72,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002152,setl_mrch_T2RNGB_0015,bnk_000000000017,159.25,card,3.19,0.57,1.59,2025-11-10,train,0
pay_00000000002182,setl_mrch_T2RNGB_0015,bnk_000000000017,2263.01,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002237,setl_mrch_T2RNGB_0015,bnk_000000000017,2620.99,upi,0.00,0.00,26.21,2025-11-10,train,0
pay_00000000002254,setl_mrch_T2RNGB_0015,bnk_000000000017,255.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002343,setl_mrch_T2RNGB_0015,bnk_000000000017,5628.00,upi,0.00,0.00,56.28,2025-11-10,train,0
pay_00000000002357,setl_mrch_T2RNGB_0015,bnk_000000000017,377.63,upi,0.00,0.00,3.78,2025-11-10,train,0
pay_00000000002365,setl_mrch_T2RNGB_0015,bnk_000000000017,1055.43,card,21.11,3.80,0.00,2025-11-10,train,0
pay_00000000002410,setl_mrch_T2RNGB_0015,bnk_000000000017,883.73,netbanking,15.00,2.70,0.00,2025-11-10,train,0
pay_00000000002425,setl_mrch_T2RNGB_0015,bnk_000000000017,333.99,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002473,setl_mrch_T2RNGB_0015,bnk_000000000017,510.79,wallet,9.19,1.65,5.11,2025-11-10,train,0
pay_00000000002495,setl_mrch_T2RNGB_0015,bnk_000000000017,15889.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002511,setl_mrch_T2RNGB_0015,bnk_000000000017,384.37,wallet,6.92,1.25,0.00,2025-11-10,train,0
pay_00000000002514,setl_mrch_T2RNGB_0015,bnk_000000000017,369.42,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002539,setl_mrch_T2RNGB_0015,bnk_000000000017,287.40,upi,0.00,0.00,2.87,2025-11-10,train,0
pay_00000000002546,setl_mrch_T2RNGB_0015,bnk_000000000017,2773.99,upi,0.00,0.00,27.74,2025-11-10,train,0
pay_00000000002601,setl_mrch_T2RNGB_0015,bnk_000000000017,473.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002626,setl_mrch_T2RNGB_0015,bnk_000000000017,666.99,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002631,setl_mrch_T2RNGB_0015,bnk_000000000017,718.00,card,14.36,2.58,7.18,2025-11-10,train,0
pay_00000000002769,setl_mrch_T2RNGB_0015,bnk_000000000017,114.49,card,2.29,0.41,1.14,2025-11-10,train,0
pay_00000000002788,setl_mrch_T2RNGB_0015,bnk_000000000017,353.06,wallet,6.36,1.14,3.53,2025-11-10,train,0
pay_00000000002862,setl_mrch_T2RNGB_0015,bnk_000000000017,948.00,wallet,17.06,3.07,9.48,2025-11-10,train,0
pay_00000000002872,setl_mrch_T2RNGB_0015,bnk_000000000017,175.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002918,setl_mrch_T2RNGB_0015,bnk_000000000017,2820.39,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000002955,setl_mrch_T2RNGB_0015,bnk_000000000017,879.00,netbanking,15.00,2.70,8.79,2025-11-10,train,0
pay_00000000002962,setl_mrch_T2RNGB_0015,bnk_000000000017,706.14,card,14.12,2.54,0.00,2025-11-10,train,0
pay_00000000002966,setl_mrch_T2RNGB_0015,bnk_000000000017,1474.98,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000003137,setl_mrch_T2RNGB_0015,bnk_000000000017,783.17,netbanking,15.00,2.70,0.00,2025-11-10,train,0
pay_00000000003177,setl_mrch_T2RNGB_0015,bnk_000000000017,490.03,upi,0.00,0.00,4.90,2025-11-10,train,0
pay_00000000003196,setl_mrch_T2RNGB_0015,bnk_000000000017,915.97,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000003211,setl_mrch_T2RNGB_0015,bnk_000000000017,410.69,card,8.21,1.48,4.11,2025-11-10,train,0
pay_00000000003244,setl_mrch_T2RNGB_0015,bnk_000000000017,3558.13,netbanking,15.00,2.70,0.00,2025-11-10,train,0
pay_00000000003319,setl_mrch_T2RNGB_0015,bnk_000000000017,278.00,upi,0.00,0.00,2.78,2025-11-10,train,0
pay_00000000003392,setl_mrch_T2RNGB_0015,bnk_000000000017,624.57,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000003469,setl_mrch_T2RNGB_0015,bnk_000000000017,577.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000003486,setl_mrch_T2RNGB_0015,bnk_000000000017,967.67,upi,0.00,0.00,9.68,2025-11-10,train,0
pay_00000000003521,setl_mrch_T2RNGB_0015,bnk_000000000017,3527.99,card,70.56,12.70,0.00,2025-11-10,train,0
pay_00000000003560,setl_mrch_T2RNGB_0015,bnk_000000000017,489.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000003698,setl_mrch_T2RNGB_0015,bnk_000000000017,14156.00,card,283.12,50.96,0.00,2025-11-10,train,0
pay_00000000003727,setl_mrch_T2RNGB_0015,bnk_000000000017,953.35,upi,0.00,0.00,9.53,2025-11-10,train,0
pay_00000000003746,setl_mrch_T2RNGB_0015,bnk_000000000017,1452.20,upi,0.00,0.00,14.52,2025-11-10,train,0
pay_00000000003775,setl_mrch_T2RNGB_0015,bnk_000000000017,1157.02,netbanking,15.00,2.70,11.57,2025-11-10,train,0
pay_00000000003793,setl_mrch_T2RNGB_0015,bnk_000000000017,6408.00,card,128.16,23.07,64.08,2025-11-10,train,0
pay_00000000003806,setl_mrch_T2RNGB_0015,bnk_000000000017,806.00,upi,0.00,0.00,8.06,2025-11-10,train,0
pay_00000000003836,setl_mrch_T2RNGB_0015,bnk_000000000017,862.71,card,17.25,3.11,0.00,2025-11-10,train,0
pay_00000000003910,setl_mrch_T2RNGB_0015,bnk_000000000017,502.00,card,10.04,1.81,0.00,2025-11-10,train,0
pay_00000000003924,setl_mrch_T2RNGB_0015,bnk_000000000017,1085.99,upi,0.00,0.00,10.86,2025-11-10,train,0
pay_00000000003946,setl_mrch_T2RNGB_0015,bnk_000000000017,1375.87,netbanking,15.00,2.70,0.00,2025-11-10,train,0
pay_00000000004007,setl_mrch_T2RNGB_0015,bnk_000000000017,768.00,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000004079,setl_mrch_T2RNGB_0015,bnk_000000000017,740.44,wallet,13.33,2.40,7.40,2025-11-10,train,0
pay_00000000004080,setl_mrch_T2RNGB_0015,bnk_000000000017,1074.52,upi,0.00,0.00,10.75,2025-11-10,train,0
pay_00000000004088,setl_mrch_T2RNGB_0015,bnk_000000000017,273.56,card,5.47,0.98,0.00,2025-11-10,train,0
pay_00000000004144,setl_mrch_T2RNGB_0015,bnk_000000000017,187.44,upi,0.00,0.00,0.00,2025-11-10,train,0
pay_00000000004211,setl_mrch_T2RNGB_0015,bnk_000000000017,9832.00,card,196.64,35.40,0.00,2025-11-10,train,0
pay_00000000004359,setl_mrch_T2RNGB_0015,bnk_000000000017,104.00,upi,0.00,0.00,1.04,2025-11-10,train,0
pay_00000000004384,setl_mrch_T2RNGB_0015,bnk_000000000017,534.99,wallet,9.63,1.73,0.00,2025-11-10,train,0
pay_00000000004399,setl_mrch_T2RNGB_0015,bnk_000000000017,161.00,upi,0.00,0.00,1.61,2025-11-10,train,0
